Country,CCode,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Japan,JPN,0.010888468809073723,0.010815972222222223,0.010064205457463884,0.008309409888357258,0.009404990403071018,0.00906122448979592,0.011261261261261262,0.00986,0.010223123732251524,0.010158730158730159,0.0098828125,0.009940711462450593,0.008469184890656064,0.009859154929577466
"Korea, Rep.",KOR,0.012076271186440675,0.010964912280701756,0.01024,0.010703125,0.010802919708029197,0.009932432432432432,0.010204081632653062,0.0108,0.010679012345679013,0.009537572254335259,0.00993939393939394,0.011097560975609756,0.009175824175824177,0.010239520958083831
Lithuania,LTU,0.009771632040826022,0.011787311085751324,0.009889518767,0.010841569000209484,0.010432554622409156,0.008599446181065479,0.01034418911031262,0.011113784457355462,0.01136211711744214,0.01015854084344938,0.010415436587157515,0.01167652686125532,0.010596169929055403,0.011232650160924255
Luxembourg,LUX,0.010320687166971407,0.010975254688444942,0.009688814665,0.010907865718833383,0.010552354977563554,0.008730724284960387,0.010357124129153333,0.01056179200911551,0.010804748737509109,0.009843683265866314,0.010544975509669416,0.011612597207568678,0.009539365624,0.010503810286116038
Latvia,LVA,0.009134654171335178,0.01132400731013718,0.010203420847620475,0.010750836023118793,0.010385932578409482,0.00870112249457914,0.010293244226003535,0.010838568387727447,0.011312261531423397,0.009955356167572366,0.010084721355466574,0.011439547257062517,0.009956469974156364,0.011112326669065314
Mexico,MEX,0.011770943796394486,0.01108108108108108,0.01024390243902439,0.010555555555555556,0.010225563909774436,0.00889705882352941,0.009173553719008264,0.01072072072072072,0.010588235294117647,0.01031746031746032,0.008615384615384615,0.011785714285714287,0.011060606060606059,0.01226027397260274
Netherlands,NLD,0.009692832765,0.010715962441314557,0.009266155531215771,0.010449172576832151,0.010203619909502262,0.008603104213,0.01027061855670103,0.010639899623588456,0.010966981132075471,0.009989247311827956,0.010043057050592035,0.011254019292604502,0.01,0.010952380952380951
Norway,NOR,0.011108247422680413,0.011624129930394432,0.010239520958083831,0.010253411306042882,0.009543726235741444,0.007729083665338646,0.009561855670103092,0.010835579514824799,0.010945273631840795,0.009295454545454544,0.008997555012224939,0.013668478260869565,0.011809145129224652,0.008164983164983165
New Zealand,NZL,0.012148760330578512,0.011428571428571429,0.010476190476190477,0.010852272727272728,0.010523560209424085,0.008855721393034826,0.010617977528089888,0.010952380952380951,0.010241545893719808,0.010047169811320757,0.01,0.01192488262910798,0.009724409448818899,0.010202429149797571
Poland,POL,0.010839002267573696,0.01104602510460251,0.009431818181818185,0.010401606425702812,0.010463320463320465,0.008856088560885609,0.009854166666666669,0.01116279069767442,0.011268939393939394,0.010134453781512604,0.010049751243781095,0.01136963696369637,0.010101596516690856,0.011623563218390804
Portugal,PRT,0.009714285714285713,0.010294117647058825,0.008857142857142857,0.010460829493087555,0.01013215859030837,0.008652173913043478,0.010351758793969849,0.010728155339805822,0.010950226244343893,0.009917355371900827,0.009583333333333334,0.011130434782608696,0.0100390625,0.011245136186770428
Slovak Republic,SVK,0.010198020707387406,0.010943117125799267,0.009500455823316432,0.010465548880582726,0.010289074799569945,0.008742994972254902,0.01013104323055408,0.010623257740640917,0.011148372986699635,0.009906542056074769,0.01018867924528302,0.011203703703703705,0.009586776859504133,0.011465517241379312
Slovenia,SVN,0.009563301632699656,0.010712671103001009,0.009017144569477603,0.010368228587142219,0.010344163528969975,0.008625654560674274,0.010370226469999999,0.010872082750388796,0.011149636470573068,0.010041135952943139,0.009902585169,0.011525626471937691,0.009739704787,0.011538648279257699
Sweden,SWE,0.011359447004608296,0.011582150101419879,0.009632224168126096,0.010618181818181815,0.009897260273972605,0.008685121107266436,0.010239043824701194,0.010428015564202335,0.010279850746268655,0.009655172413793106,0.010244360902255641,0.01168807339449541,0.009105180533751962,0.010086206896551724
Turkiye,TUR,0.01197226502311248,0.010797940797940797,0.010500595947556614,0.010874006810442679,0.009801670146137788,0.009201277955271566,0.010069444444444443,0.009873563218390804,0.009068684516880091,0.00976893453145058,0.009461235216819977,0.011388888888888888,0.0110609756097561,0.01234840132
United States,USA,0.010344827586206895,0.0104,0.010448717948717948,0.010368098159509202,0.010414201183431953,0.010397727272727274,0.010273224043715848,0.010425531914893617,0.010561224489795915,0.01038647342995169,0.009953488372093023,0.011074766355140188,0.010970464135021096,0.010653846153846151
